Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0.0,0.0,0.0,0.0,,1234.5,0.001724138,0.020689655,,0.0,nov!,2.0,7.0,2.0,2.0,returning_visitor,true,FALSE@
,8.0,,0.0,32.0,690.2541667,0.012121212,0.029834711,10.05608631,0.0,dec,1.0,1.0,3.0,2.0,returning_visitor,TRUE,false
0.0,0.0,0.0,0.0,7.0,152.75,0.014285714,0.047619048,0.0,0.6039451114922814,NAN,3.0,2.0,,2.0,NEW_VISITOR,false,FALSE
0.0,0.0,0.0,0.0,,339.5,0.0,0.013888889,0.0,0.0,dec,1.0,2.0,3.0,2.0,NEW_VISITOR,TRUE,FALSE
,37.33333333,5.054105118515974,5.0,30.0,,0.012121212,0.034343434,0.0,0.0,NOV,,1.0,31.566440765205456,2.0,RETURNING_VISITOR*,FALSE,FALSE
1.0,0.0,3.0,82.0,120.0,,0.001626016,0.005813008,16.96317099,,nov,1.0,2.0,1.0,11.0,returning_visitor,false,true
23.17428988243371,6.0,0.0,,44.0,2011.305556,0.0,0.012301587,0.0,0.0,NOV,,,1.0,3.0,returning_visitor,FALSE#,FALSE
0.0,0.0,0.0,0.0,5.0,614.75,0.0,0.073333333,0.0,0.0,DEC,2.0,10.0,2.0,,returning_visitor#,FALSE,FALSE
1.0,89.0,0.0,0.0,11.0,417.75,0.01,0.03,0.0,0.0,dec,2.0,2.0,,2.0,NEW_VISITOR,NAN,false
,0.0,0.0,0.0,7.0,649.5,0.028571429,0.057142857,0.0,0.0,dec,2.0,2.0,4.0,2.0,new_visitor,FALSE,TRUE
2.0,26.0,1.0,,103.0,3400.248897,0.014692557,,0.0,0.0,NOV@,3.0,2.0,9.0,13.0,RETURNING_VISITOR#,TRUE,FALSE
0.0,0.0,0.0,0.0,2.0,22.0,0.05,0.066666667,0.0,0.0,DEC%,3.0,2.0,7.0,20.0,returning_visitor,FALSE,false
2.0,42.75,0.0,0.0,31.0,2526.483333,0.027272727,0.055555556,40.1844879,0.0,dec,2.0,4.0,6.0,1.0,returning_visitor,nan,NAN
0.0,0.0,0.0,0.0,2.0,66.5,0.066666667,0.166666667,59.85699127493774,0.0,NOV,3.0,2.0,3.0,13.0,returning_visitor,false!,FALSE
0.0,0.0,0.0,0.0,8.0,185.0,0.025,0.033333333,0.0,,DEC,3.0,2.0,3.0,10.0,returning_visitor,FALSE,FALSE
,,,0.0,11.0,613.8958333,0.0,0.030769231,,0.0,DEC,2.0,2.0,1.0,2.0,returning_visitor,FALSE,false*
0.0,0.0,0.0,0.0,,1237.0,0.033333333,0.039761905,0.0,0.0,nov,3.0,,1.0,13.0,returning_visitor,false?,false
3.0,122.0,0.0,0.0,34.0,651.8666667,0.0,0.011764706,0.0,0.0,nov*,3.0,3.0,,11.0,new_visitor*,FALSE,FALSE
0.0,0.0,1.0,98.0,14.0,491.375,0.0,0.011904762,0.0,0.0,nov%,1.0,1.0,1.0,,returning_visitor,false,false
0.0,0.0,0.0,0.0,20.0,469.9761905,0.02,0.064,,0.0,nov,2.0,2.0,,2.0,RETURNING_VISITOR,NAN,NAN
2.0,27.25,0.0,0.0,9.0,219.25,0.0,0.033333333,75.50833257,,dec,,2.0,7.0,2.0,RETURNING_VISITOR,FALSE,TRUE
0.0,0.0,0.0,0.0,21.0,607.5892857,,0.051322751,0.0,0.0,dec,3.0,2.0,1.0,2.0,returning_visitor?,TRUE,nan
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,nov,1.0,1.0,5.0,2.0,RETURNING_VISITOR#,false,FALSE
6.0,213.5,0.0,0.0,11.0,,0.0,0.016666667,87.9029606,0.0,dec,8.0,13.0,9.0,20.0,other,false,TRUE
0.0,809.2796353305108,0.0,0.0,4.0,107.25,0.0,,0.0,0.0,DEC*,2.0,2.0,1.0,3.0,RETURNING_VISITOR,false,false
3.0,,0.0,0.0,14.0,1256.333333,0.0,0.023076923,0.0,0.0,NOV,1.0,1.0,4.0,2.0,RETURNING_VISITOR,FALSE,false
0.0,,0.0,0.0,,1624.941667,0.0,0.0203125,0.0,0.0,NAN,2.0,6.0,,11.0,RETURNING_VISITOR,true,false
1.0,45.5,0.0,0.0,10.0,333.25,0.0,0.018181818,9.905143745,0.0,DEC,2.0,2.0,1.0,2.0,new_visitor,true,TRUE
1.0,4.0,5.054105118515974,0.0,47.0,2386.066667,0.004444444,0.030864198,0.0,0.0,nov,2.0,23.63535059146237,1.0,1.0,NAN,false,false
0.0,0.0,0.0,0.0,73.0,3324.597222,0.017123288,0.040273973,0.0,0.0,NOV,2.0,2.0,1.0,13.0,RETURNING_VISITOR,nan#,true
,0.0,0.0,,5.0,59.25,0.04,0.1,0.0,0.0,NOV,2.0,6.0,31.566440765205456,2.0,returning_visitor,nan,false
0.0,0.0,0.0,0.0,2.0,29.0,0.0,0.05,0.0,0.0,nov,1.0,1.0,3.0,3.0,returning_visitor,FALSE,FALSE
5.0,86.08333333,0.0,0.0,11.0,396.5,0.0,,0.0,0.0,NOV,3.0,2.0,3.0,,NAN,true,nan
2.0,11.0,0.0,0.0,14.0,249.6666667,0.0,0.033333333,0.0,,NOV,4.0,2.0,1.0,3.0,returning_visitor,false,TRUE
13.0,225.5386364,8.0,368.1547619,111.0,11945.534323185837,,0.43188251950180384,6.245397811,0.0,nov,2.0,2.0,9.0,2.0,RETURNING_VISITOR,NAN,false
6.0,57.25,0.0,0.0,36.0,1930.410714,0.0125,0.018083333,21.39566828,0.0,nov$,1.0,1.0,1.0,2.0,RETURNING_VISITOR,FALSE,true
5.0,29.0,0.0,0.0,94.0,3554.64902,0.002020202,,0.0,0.0,DEC,,,4.0,40.82853953807848,returning_visitor,false,false
1.0,64.5,0.0,0.0,36.0,766.2166667,0.0,0.001851852,0.0,0.0,dec,3.0,2.0,3.0,2.0,new_visitor,FALSE,false
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,nov,2.0,,2.0,3.0,returning_visitor#,nan,false
0.0,,,0.0,1.0,,0.2,0.2,0.0,0.0,dec,2.0,2.0,5.0,1.0,returning_visitor,false,false
4.0,101.75,2.0,65.5,37.0,1307.472222,0.2235466588197425,0.027235772,0.0,0.0,nan,3.0,2.0,3.0,2.0,RETURNING_VISITOR,FALSE$,FALSE
0.0,0.0,2.0,199.0,30.0,661.1388889,0.00625,0.027083333,59.85699127493774,0.0,nov,2.0,2.0,3.0,10.0,RETURNING_VISITOR,FALSE%,TRUE
,79.66666667,4.0,220.0,112.0,3556.346795,0.2235466588197425,0.021415475,,0.0,DEC,2.0,4.0,1.0,,returning_visitor,FALSE@,false
5.0,66.5,,0.0,29.0,,0.010416667,0.025902778,0.0,,NOV,3.0,2.0,1.0,2.0,RETURNING_VISITOR,FALSE,FALSE
2.0,22.25,0.0,0.0,27.0,2958.216667,0.007692308,0.033230985,7.868980948,,nov,2.0,2.0,6.0,2.0,RETURNING_VISITOR,FALSE,nan
0.0,0.0,0.0,0.0,76.0,1553.269048,0.0,0.009586466,0.0,0.0,NOV,2.0,4.0,1.0,2.0,RETURNING_VISITOR,FALSE,nan
0.0,0.0,0.0,0.0,1.0,39.5,0.0,0.1,,0.0,DEC,1.0,,1.0,2.0,RETURNING_VISITOR,NAN!,false
0.0,0.0,0.0,0.0,2.0,0.0,0.2,,0.0,,DEC,3.0,2.0,,3.0,returning_visitor,false?,false%
0.0,0.0,0.0,0.0,8.0,221.5,0.0,0.00625,0.0,0.0,dec,1.0,1.0,1.0,2.0,new_visitor,FALSE,NAN$
1.0,6.0,0.0,0.0,,579.0,0.0,,63.93506419,0.0,dec,1.0,1.0,4.0,2.0,new_visitor,FALSE,true
3.0,44.5,4.0,376.5,49.0,1222.25,0.005185185,0.021604938,0.0,0.0,dec,2.0,2.0,,2.0,returning_visitor!,true,FALSE
0.0,0.0,5.054105118515974,0.0,,1947.5,0.0,0.021428571,0.0,0.0,nov,1.0,1.0,1.0,3.0,RETURNING_VISITOR,FALSE,FALSE
0.0,0.0,0.0,0.0,12.0,166.0833333,0.016666667,0.025,0.0,0.0,NOV,1.0,1.0,1.0,2.0,NAN,true@,FALSE
14.0,2137.112745,0.0,0.0,53.0,4223.409838,,,8.886648533,,nov,,2.0,2.0,2.0,returning_visitor,FALSE,false
5.0,107.6666667,10.0,505.1666667,281.0,14988.59151,0.008498915,,0.0,0.0,dec,,2.0,,,RETURNING_VISITOR,nan,false
0.0,0.0,4.0,218.25,25.0,402.0430403,0.007142857,0.02202381,0.0,0.0,nov,1.0,1.0,1.0,10.0,returning_visitor,FALSE$,NAN
0.0,0.0,0.0,0.0,23.0,935.9,,0.024637681,0.0,0.0,dec,2.0,2.0,1.0,2.0,new_visitor,false,false
3.0,136.5,0.0,0.0,10.0,412.0833333,,0.016666667,0.0,0.0,DEC,3.0,3.0,3.0,2.0,new_visitor&,false,false
0.0,,0.0,0.0,13.0,215.952381,,0.018181818,0.0,0.0,nov,3.0,2.0,31.566440765205456,2.0,NEW_VISITOR,NAN,FALSE
0.0,0.0,0.0,334.9380199062564,14.0,275.1666667,0.2235466588197425,0.021428571,0.0,0.0,NOV,4.0,2.0,6.0,40.82853953807848,returning_visitor,NAN,FALSE
3.0,41.5,0.0,,,68.75,0.0,0.0375,0.0,0.0,NAN,1.0,2.0,,8.0,NEW_VISITOR,FALSE,FALSE?
0.0,,0.0,0.0,21.0,455.0833333,0.0,,14.13268846,0.0,dec,4.0,1.0,1.0,2.0,new_visitor,nan,TRUE
1.0,44.5,0.0,,52.0,1300.041667,0.001960784,0.023193277,6.028854102,,NAN,2.0,2.0,2.0,2.0,nan,TRUE,true
1.0,310.0,3.0,407.0,176.0,7767.32556,0.006045198,0.019212627,8.845689534,0.0,NOV,2.0,2.0,,1.0,returning_visitor,nan,false
0.0,0.0,0.0,0.0,5.0,199.5,0.0,0.01,0.0,0.0,nov,,2.0,1.0,3.0,returning_visitor,false,nan
0.0,0.0,0.0,0.0,17.0,701.8032468,0.0,0.011111111,61.07207396,0.0,nov,21.26179447589638,2.0,5.0,6.0,NEW_VISITOR,FALSE&,TRUE
1.0,32.25,0.0,0.0,18.0,434.5833333,0.011764706,0.011764706,0.0,0.0,dec,,2.0,1.0,2.0,returning_visitor,FALSE,false*
3.0,35.83333333,0.0,,9.0,92.33333333,0.059259259,0.088888889,0.0,0.0,NOV!,1.0,,8.0,,RETURNING_VISITOR,false,false
0.0,,0.0,0.0,23.0,1919.55,,0.031884058,4.280302196,0.0,nov,2.0,,4.0,1.0,nan,nan,false
0.0,,0.0,,38.0,1251.932143,0.0,0.011302211,0.0,0.0,NOV@,1.0,1.0,,1.0,returning_visitor,FALSE,FALSE
7.0,809.2796353305108,,,,2350.905769,0.012088889,0.018292063,0.0,0.0,DEC,3.0,2.0,,2.0,NAN,false,nan
,0.0,0.0,,,,0.030769231,0.046153846,0.0,0.0,DEC,2.0,2.0,1.0,1.0,returning_visitor,nan$,false
0.0,0.0,0.0,0.0,2.0,,0.0,0.1,0.0,0.0,dec,1.0,1.0,1.0,2.0,RETURNING_VISITOR,FALSE,FALSE
0.0,0.0,0.0,,6.0,12.0,0.033333333,0.133333333,59.85699127493774,,dec,,2.0,1.0,3.0,returning_visitor,FALSE,false
0.0,,0.0,0.0,1.0,,0.2,0.2,0.0,0.0,nov,2.0,2.0,1.0,1.0,RETURNING_VISITOR,false,FALSE
0.0,0.0,,,9.0,171.5,0.0,0.022222222,0.0,,NOV*,2.0,2.0,2.0,13.0,nan,false,FALSE
6.0,,6.0,191.5833333,175.0,10886.87692,,0.018243793,16.64099403,0.0,NOV,2.0,2.0,1.0,2.0,returning_visitor,FALSE,true
2.0,51.0,3.0,68.75,227.0,12460.67006,0.007569141,0.014819782,0.0,0.0,nov,2.0,2.0,1.0,2.0,returning_visitor,false,FALSE
0.0,0.0,0.0,0.0,87.0,4403.382777,,0.011552302,,0.0,dec,2.0,2.0,6.0,2.0,returning_visitor,FALSE,FALSE&
5.0,96.75,0.0,0.0,113.0,2151.097436,0.0,0.005172414,0.0,0.0,NOV,2.0,2.0,,11.0,NEW_VISITOR@,nan,FALSE
2.0,54.5,4.0,29.5,11.0,,0.0,0.026666667,0.0,0.0,DEC,2.0,2.0,1.0,2.0,new_visitor,FALSE*,false
7.0,229.75,,0.0,33.0,760.6190476,0.0,0.011111111,51.86660251,,nov,2.0,,3.0,2.0,NEW_VISITOR,false,true#
1.0,,1.0,0.0,,1012.166667,0.0,0.041666667,62.86831138,,NOV,2.0,,1.0,1.0,returning_visitor,false,TRUE
3.0,17.5,0.0,0.0,15.0,810.3333333,0.0,0.020512821,0.0,0.0,NOV,2.0,2.0,3.0,11.0,returning_visitor,TRUE,FALSE
0.0,809.2796353305108,2.0,139.75,141.0,4567.942696,0.002944942,0.02119383,0.0,0.0,DEC*,2.0,5.0,3.0,2.0,returning_visitor,FALSE,FALSE
0.0,0.0,0.0,0.0,14.0,502.9166667,0.0,0.021428571,0.0,0.0,DEC,1.0,1.0,2.0,1.0,RETURNING_VISITOR,FALSE,FALSE$
2.0,37.5,0.0,0.0,3.0,45.25,0.0,0.02,59.85699127493774,0.0,NAN,4.0,1.0,3.0,3.0,RETURNING_VISITOR,NAN,false
0.0,0.0,0.0,0.0,15.0,1251.316667,,0.03452381,0.0,0.0,NOV!,3.0,2.0,,40.82853953807848,RETURNING_VISITOR,true#,true
0.0,0.0,0.0,0.0,,0.0,0.2,0.2,0.0,0.0,nov,21.26179447589638,1.0,3.0,3.0,RETURNING_VISITOR,FALSE,FALSE
2.0,,0.0,0.0,12.0,222.5,0.0,0.007142857,0.0,0.0,dec,2.0,10.0,31.566440765205456,2.0,NEW_VISITOR,true,false
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,NOV?,1.0,8.0,3.0,1.0,returning_visitor,TRUE,false
3.0,43.625,,16.0,109.0,3624.056349,0.009489489,0.01406394,11.32556227,0.0,nov,1.0,2.0,1.0,2.0,RETURNING_VISITOR,FALSE,true
0.0,0.0,,334.9380199062564,5.0,155.25,,0.12,0.0,,NOV&,1.0,1.0,1.0,1.0,returning_visitor,FALSE,FALSE
1.0,5.0,0.0,0.0,12.0,900.5,,0.026923077,0.0,0.0,NOV,2.0,2.0,4.0,6.0,returning_visitor,FALSE,false
23.17428988243371,281.9166667,2.0,6.0,83.0,2616.905952,0.002409639,0.033978772,0.0,,nov,2.0,2.0,3.0,2.0,RETURNING_VISITOR,TRUE,TRUE
5.0,157.5,0.0,0.0,15.0,138.75,,,0.0,,nov,1.0,1.0,1.0,2.0,new_visitor,false%,FALSE
1.0,9.0,0.0,0.0,95.0,4334.815476,0.005531915,0.03962766,0.0,0.0,dec,2.0,2.0,1.0,1.0,nan,FALSE,false
2.0,57.0,0.0,0.0,15.0,772.9166667,0.017647059,0.045098039,0.0,0.0,NOV,3.0,2.0,,13.0,RETURNING_VISITOR,FALSE,NAN&
0.0,0.0,0.0,0.0,12.0,482.5,0.02,0.04,0.0,0.0,NOV,1.0,,1.0,10.0,returning_visitor,false,false!
3.0,15.0,0.0,,12.0,1138.25,0.030769231,,0.0,0.0,dec,1.0,1.0,1.0,3.0,returning_visitor,false,false
0.0,,0.0,334.9380199062564,3.0,61.5,0.066666667,0.1,0.0,0.0,DEC,3.0,2.0,3.0,,new_visitor,FALSE,NAN
0.0,0.0,0.0,0.0,10.0,,0.0,0.03,0.0,0.0,nov,2.0,2.0,,11.0,nan,FALSE&,FALSE
0.0,0.0,0.0,0.0,3.0,36.0,,0.1,0.0,0.0,nov,21.26179447589638,2.0,,2.0,returning_visitor,NAN@,false!
0.0,0.0,0.0,0.0,316.79015521824886,231.0,0.011764706,0.029411765,0.0,0.0,nov,2.0,10.0,7.0,,returning_visitor,false,nan
0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.0,nov,2.0,2.0,1.0,13.0,returning_visitor,nan,FALSE
9.0,211.5,,222.0,30.0,2266.270833,0.005263158,0.029874687,0.0,0.0,nov,3.0,2.0,1.0,2.0,returning_visitor&,false,nan
0.0,0.0,0.0,0.0,,1892.005556,0.02195122,0.040859466,0.0,0.0,nov,1.0,1.0,1.0,13.0,NAN,TRUE,TRUE
5.0,115.9666667,,334.9380199062564,9.0,181.3,0.0,0.016666667,0.0,0.0,dec,,1.0,1.0,,NEW_VISITOR,NAN,false
3.0,14.0,,0.0,36.0,947.8833333,0.0,0.006078431,,0.0,dec@,2.0,2.0,1.0,10.0,returning_visitor,FALSE,FALSE
23.17428988243371,0.0,0.0,0.0,6.0,,0.0,0.033333333,0.0,0.0,dec,1.0,,7.0,3.0,returning_visitor,TRUE,FALSE
5.0,187.875,1.0,32.5,34.0,,0.016447876,0.029992691,3.222261703,,nan,3.0,2.0,3.0,2.0,RETURNING_VISITOR,false,false
1.0,48.5,0.0,0.0,35.0,668.1,0.007843137,0.019117647,36.95500632,0.0,NOV,2.0,4.0,1.0,3.0,returning_visitor,FALSE,true@
2.0,50.5,1.0,7.0,27.0,916.9222222,0.0,0.009677419,0.0,0.0,NOV,1.0,2.0,1.0,8.0,new_visitor,true&,TRUE
2.0,,,,,57.0,0.0,0.033333333,0.0,0.0,DEC,2.0,,,2.0,NEW_VISITOR,false$,FALSE
0.0,0.0,2.0,40.0,152.0,5617.092505,0.003594771,,0.0,,nov,2.0,2.0,4.0,2.0,RETURNING_VISITOR,NAN,NAN
4.0,52.25,0.0,0.0,,28.0,0.0,0.025,0.0,0.0,NOV,2.0,2.0,1.0,6.0,NEW_VISITOR,FALSE,FALSE?
0.0,0.0,0.0,0.0,9.0,38.75,0.12,0.120833333,0.0,0.0,nov?,3.0,2.0,1.0,,RETURNING_VISITOR,FALSE,FALSE#
5.0,50.0,0.0,0.0,106.0,3095.200725,0.012612613,0.034684685,0.0,,DEC,2.0,2.0,3.0,2.0,RETURNING_VISITOR,NAN,false
0.0,0.0,0.0,0.0,2.0,70.5,0.0,0.05,0.0,0.0,DEC?,3.0,2.0,7.0,2.0,other,false*,false&
,266.0,,0.0,29.0,730.35,0.006060606,0.026262626,,0.0,nov,4.0,1.0,8.0,1.0,RETURNING_VISITOR,false,true
,255.4166667,,94.16666667,22.0,612.8194444,0.015018315,0.025760906,22.31126324,0.0,nov,,2.0,4.0,2.0,RETURNING_VISITOR,TRUE,TRUE
3.0,49.5,0.0,0.0,27.0,702.6431624,0.015517241,,0.0,0.0,NOV,3.0,2.0,3.0,3.0,returning_visitor,false&,false
0.0,0.0,0.0,0.0,12.0,461.1083333,0.0,0.007692308,45.05554866,0.0,NOV,3.0,2.0,1.0,1.0,RETURNING_VISITOR!,FALSE,FALSE
23.17428988243371,111.0,0.0,0.0,9.0,155.0,0.0,0.009090909,0.0,0.0,DEC!,1.0,,4.0,2.0,returning_visitor,FALSE,FALSE
5.0,76.0,0.0,0.0,20.0,535.25,0.0,0.015789474,0.0,0.0,dec,1.0,1.0,1.0,3.0,returning_visitor,true#,false
,0.0,,0.0,5.0,513.25,0.0,0.013333333,0.0,0.0,nov,3.0,2.0,7.0,6.0,RETURNING_VISITOR,false,false
0.0,,0.0,0.0,12.0,115.25,0.2235466588197425,0.108333333,0.0,0.0,NOV,2.0,2.0,1.0,1.0,RETURNING_VISITOR,FALSE,false
0.0,0.0,,0.0,21.0,642.4642857,0.028571429,0.057142857,0.0,0.0,DEC,2.0,2.0,,2.0,returning_visitor,true,false
11.0,190.3125,,43.5,22.0,1259.872817,0.013333333,0.025185185,0.0,0.0,nov,,2.0,3.0,2.0,returning_visitor&,false,FALSE
,28.125,0.0,0.0,50.0,1032.008333,0.2235466588197425,0.014133333,0.0,0.0,nov,2.0,2.0,,2.0,returning_visitor,TRUE,FALSE
0.0,0.0,,0.0,2.0,94.0,0.0,0.1,0.0,0.0,nov,2.0,4.0,2.0,8.0,returning_visitor#,false,false
0.0,0.0,,,1.0,0.0,0.2,,0.0,0.0,nov,2.0,,2.0,1.0,OTHER,false,false
0.0,0.0,0.0,0.0,11.0,153.75,0.036363636,0.072727273,,0.0,nov,3.0,2.0,2.0,,RETURNING_VISITOR,FALSE,FALSE
0.0,0.0,0.0,0.0,19.0,380.9464286,0.0,0.013947368,0.0,0.0,NOV,,2.0,4.0,2.0,RETURNING_VISITOR,FALSE,true
7.0,45.41666667,0.0,0.0,35.0,653.8595238,0.0,,19.78456264,0.0,DEC,2.0,2.0,1.0,8.0,RETURNING_VISITOR,FALSE,false
6.0,254.0,,0.0,48.0,,0.0,0.004876543,0.0,0.0,NOV,,1.0,3.0,2.0,new_visitor,false,TRUE
6.0,453.6,2.0,12.0,73.0,1889.833333,0.01025641,0.43188251950180384,59.85699127493774,0.0,NAN,3.0,2.0,4.0,13.0,NAN,NAN?,nan
,0.0,0.0,0.0,7.0,984.5,0.042857143,0.071428571,0.0,0.0,NOV,2.0,2.0,2.0,3.0,RETURNING_VISITOR,false,FALSE
5.0,50.0,0.0,0.0,234.0,,0.002616034,,21.03233592,0.0,NOV,2.0,2.0,3.0,3.0,NAN,false!,true%
0.0,0.0,0.0,0.0,6.0,81.75,0.0,0.066666667,0.0,0.0,NOV,,2.0,1.0,3.0,NAN,FALSE,true
11.0,,1.0,20.0,316.79015521824886,1222.625,0.0,0.035,0.0,,dec*,2.0,2.0,1.0,40.82853953807848,RETURNING_VISITOR,false,FALSE
1.0,9.0,0.0,0.0,33.0,1597.10609,0.0,0.008754209,5.774785164,0.0,dec,2.0,2.0,3.0,2.0,RETURNING_VISITOR,false,TRUE
0.0,0.0,0.0,0.0,1.0,0.0,0.2235466588197425,0.2,0.0,,nan,1.0,1.0,4.0,1.0,RETURNING_VISITOR,TRUE$,FALSE
0.0,0.0,0.0,0.0,47.0,1204.664683,0.0,0.015,0.0,0.0,dec,,4.0,1.0,2.0,RETURNING_VISITOR,true,FALSE
,0.0,1.0,30.5,24.0,1689.134524,0.0,0.008,0.0,0.0,NOV,,2.0,9.0,2.0,RETURNING_VISITOR,nan,NAN
1.0,15.75,0.0,0.0,,11231.41012,0.002472799,0.013233522,0.0,0.0,NOV,2.0,2.0,1.0,2.0,RETURNING_VISITOR$,FALSE,false#
2.0,45.5,,0.0,2.0,317.25,0.0,0.066666667,0.0,0.0,DEC,,,,2.0,RETURNING_VISITOR,FALSE,FALSE
9.0,159.9166667,2.0,47.5,53.0,1262.488779,0.0,0.003448276,0.0,0.0,DEC,,2.0,8.0,2.0,NEW_VISITOR,TRUE,false
0.0,0.0,0.0,0.0,4.0,160.5,0.0,0.05,0.0,0.0,nov,1.0,23.63535059146237,1.0,3.0,RETURNING_VISITOR,false,false
0.0,,0.0,0.0,21.0,587.9166667,0.023333333,0.031666667,23.33239205,0.0,NOV!,3.0,,1.0,10.0,RETURNING_VISITOR@,false,FALSE
0.0,,0.0,0.0,,302.0,0.0,0.04,46.06937312,0.0,NAN,8.0,13.0,9.0,20.0,OTHER,false,TRUE
0.0,0.0,5.054105118515974,0.0,14.0,1324.133333,0.003571429,0.015986395,0.0,0.0,nov,1.0,1.0,1.0,2.0,returning_visitor,TRUE,FALSE
,,0.0,0.0,15.0,378.5,0.004444444,0.037777778,0.0,,NOV,2.0,23.63535059146237,1.0,40.82853953807848,returning_visitor,FALSE,FALSE
0.0,0.0,0.0,,2.0,,0.0,,0.0,0.0,DEC,3.0,2.0,9.0,2.0,RETURNING_VISITOR?,FALSE,false
0.0,0.0,0.0,0.0,316.79015521824886,0.0,0.2,0.2,0.0,0.0,dec,2.0,2.0,1.0,1.0,returning_visitor,false,NAN
0.0,,0.0,0.0,,365.1666667,0.013333333,0.02,0.0,0.0,nov,2.0,2.0,1.0,,RETURNING_VISITOR,FALSE,false
5.0,,,,,81.375,0.0,0.025,0.0,0.0,nan,1.0,23.63535059146237,3.0,2.0,returning_visitor,TRUE,false
0.0,0.0,0.0,0.0,7.0,432.0,0.0,0.014285714,270.7846931,0.0,nov,2.0,4.0,1.0,8.0,NEW_VISITOR,false,true
1.0,29.25,1.0,0.0,3.0,,0.0,0.04,,0.0,dec,8.0,13.0,,20.0,nan,false&,false
1.0,809.2796353305108,1.0,285.0,2.0,296.0,0.0,0.06,0.0,0.0,DEC,2.0,2.0,1.0,8.0,NEW_VISITOR,TRUE,NAN
0.0,0.0,0.0,0.0,18.0,315.6944444,,0.002941176,0.0,0.0,NOV,1.0,1.0,8.0,8.0,new_visitor,nan!,nan
3.0,40.0,,0.0,5.0,189.4166667,0.0,0.016666667,0.0,0.0,NAN,1.0,8.0,3.0,11.0,NAN,true@,FALSE
0.0,,0.0,334.9380199062564,1.0,0.0,0.2,0.2,0.0,0.0,NOV,1.0,,6.0,1.0,returning_visitor,true,FALSE
9.0,188.5638298,0.0,0.0,,7750.537279,,0.021772308,59.85699127493774,0.0,nov,3.0,2.0,4.0,13.0,RETURNING_VISITOR,FALSE,TRUE
2.0,53.5,0.0,0.0,,681.5,0.0,0.022916667,0.0,0.0,dec#,,,,2.0,RETURNING_VISITOR,false,NAN
0.0,0.0,0.0,0.0,316.79015521824886,4312.225,0.004464286,0.031964286,0.0,0.0,NOV@,2.0,2.0,1.0,2.0,RETURNING_VISITOR,false,false*
8.0,122.0416667,,,14.0,338.7916667,0.0,0.025,0.0,,DEC,2.0,2.0,7.0,3.0,RETURNING_VISITOR,false,nan%
0.0,0.0,4.0,117.25,96.0,5286.208333,0.011,0.024119048,0.0,0.0,NAN,2.0,2.0,1.0,,RETURNING_VISITOR,true,false%
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,NAN,2.0,2.0,1.0,1.0,RETURNING_VISITOR,FALSE,false
1.0,28.66666667,0.0,0.0,148.0,3486.194444,0.008697765,0.017685455,59.85699127493774,0.0,nov,3.0,,4.0,1.0,RETURNING_VISITOR,FALSE,FALSE
4.0,314.0833333,2.0,27.0,130.0,,0.0,0.006376263,0.0,,NOV,2.0,2.0,1.0,,returning_visitor,FALSE,false
9.0,,2.0,54.91666667,85.0,2971.254167,0.002197802,0.43188251950180384,1.022550578,0.0,nov,2.0,2.0,3.0,1.0,returning_visitor,FALSE,true
0.0,0.0,0.0,0.0,7.0,2612.0,0.0,0.033333333,0.0,0.0,DEC,8.0,,9.0,,NAN,FALSE,false
,,2.0,193.0,102.0,3085.620238,0.010851648,0.024392801,0.0,,nov%,2.0,2.0,3.0,2.0,RETURNING_VISITOR,true,true
4.0,105.75,2.0,152.5,129.0,4609.626389,0.001550388,0.016137507,0.0,,DEC,2.0,2.0,6.0,2.0,returning_visitor,false,FALSE
,144.6666667,,0.0,5.0,123.6666667,0.033333333,0.013333333,,0.0,NAN,1.0,1.0,1.0,8.0,NEW_VISITOR,TRUE,false
0.0,0.0,1.0,0.0,41.0,446.4166667,0.0,0.027509158,,0.0,NOV#,2.0,2.0,1.0,2.0,RETURNING_VISITOR@,false,nan
0.0,0.0,0.0,334.9380199062564,2.0,0.0,0.2,0.2,0.0,0.0,NOV,1.0,1.0,3.0,3.0,returning_visitor!,FALSE,false
,72.5,0.0,0.0,28.0,1248.058333,0.0140625,0.024479167,0.0,0.0,nov,2.0,6.0,4.0,2.0,returning_visitor,false,false
2.0,7.0,0.0,0.0,316.79015521824886,541.2071429,0.008888889,0.029320988,,0.0,NOV,1.0,1.0,1.0,2.0,returning_visitor,TRUE,false
5.0,879.5,0.0,0.0,43.0,2365.429545,0.0,0.013043478,0.0,0.6039451114922814,NOV,4.0,1.0,1.0,,returning_visitor,FALSE!,FALSE
4.0,152.0,0.0,,2.0,44.5,,0.02,0.0,0.0,dec,1.0,1.0,2.0,,NEW_VISITOR,false,FALSE@
