age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,Target,column_name
38,blue-collar,married,SECONDARY,no,863,no,no,unknown,6,jan,78,1,-1,0,unknown,no,
29,SERVICES,single,secondary,no,814,no,no,UNKNOWN,6,jan,54,1,-1,0,unknown,no,
51,TECHNICIAN,divorced,TERTIARY,no,363,yes,no,UNKNOWN,7,jan,7,1,-1,0,unknown,no,
33,admin.,divorced,secondary,no,212,yes,no,UNKNOWN,7,jan,23,1,-1,0,UNKNOWN,no,
45,unemployed,married,secondary,no,891,yes,no,UNKNOWN,7,jan,118,1,-1,0,unknown,yes,
40,admin.,divorced,secondary,no,212,no,no,UNKNOWN,7,jan,176,1,-1,0,UNKNOWN,no,
50,ENTREPRENEUR,divorcde,teritary,no,315,no,no,cellular,8,jan,249,1,119,1,FAILURE,no,
27,MANAGEMENT,single,SECONDARY,no,843,no,no,CELLULAR,8,jan,187,1,-1,0,uknnown,yes,
27,services,single,SECONDARY,no,302,no,no,CELLULRA,8,jan,151,1,189,1,SUCCESS,no,
70,RETIRED,married,PRIMARY,on,2795,no,no,CELLULAR,8,jan,301,2,-1,0,UNKNOWN,yes,
27,MANAGEMENT,single,tertiary,no,8,no,no,telephone,8,jan,176,2,-1,0,UNKNOWN,no,
25,technician,single,SECONDARY,no,139,no,yes,cellular,11,jan,202,1,91,1,success,yes,
57,RETIRED,married,secondary,no,1044,no,no,TELEPHONE,11,jan,585,1,192,2,SUCECSS,yes,
55,admin.,married,SECONDARY,on,1633,no,on,CELLULAR,11,jan,210,1,192,2,SUCCESS,yes,
33,management,married,tertiary,on,6513,yes,no,cellular,11,jan,170,1,343,1,other,yes,
29,serivces,signle,secondary,no,102,no,no,CELLULAR,11,jan,111,1,210,4,failure,no,
73,RETIRED,married,PRIMARY,no,1388,no,no,telpehone,11,jan,767,2,83,1,SUCCESS,yes,
70,retired,married,primary,no,3230,no,no,cellular,11,jan,300,2,48,1,FAILURE,no,
50,management,single,tertiary,no,486,no,yes,unknown,11,jan,28,1,-1,0,UNKONWN,no,
36,management,married,TERTIARY,no,93,no,on,CELLULAR,11,jan,102,3,96,4,other,no,
35,TECHNICIAN,single,secondary,on,4645,yes,no,cellular,11,jan,502,3,270,40,OTHER,no,
67,retired,married,PRIMARY,no,1430,no,no,CELLULAR,11,jan,499,2,91,3,FAILURE,yes,
35,management,married,tertiary,no,323,no,no,CELLULAR,11,jan,261,2,-1,0,unknown,yes,
65,management,married,TERTIARY,no,1097,no,no,CELLULAR,12,jna,131,1,196,1,OTHER,no,
29,ADMIN.,single,tertiary,no,14,no,no,cellulra,12,jan,106,1,105,2,FAILURE,no,
65,unknown,married,unknown,no,300,no,no,cellular,12,jan,105,1,-1,0,unknown,no,
67,RETIRED,married,primary,no,585,no,no,CELLULAR,12,jan,164,1,148,1,FAILURE,no,
53,admin.,divorced,TERTIARY,no,0,yes,yes,cellulra,12,jan,171,1,64,6,other,no,
85,retired,married,unknown,on,1934,on,no,TELEPHONE,12,jan,140,error,-1,0,unknown,no,
34,unemployed,single,secondary,no,15,on,no,cellular,12,jan,377,1,-1,0,UKNNOWN,yes,
47,services,divocred,TERTIARY,no,1639,no,no,cellular,12,ajn,349,1,-1,0,UNKNOWN,yes,
38,self-employed,divorced,tertiary,no,6447,no,no,CELLULAR,12,jan,296,1,-1,0,unknown,no,
66,SELF-EMPLOYED,married,TERTIARY,on,147,no,no,telephone,12,jan,411,1,-1,0,unknown,yes,
31,TECHNICIAN,single,secondary,no,2544,no,no,cellular,12,jan,229,1,279,2,success,yes,
66,retired,single,tertiary,no,0,no,no,CELLULAR,12,ajn,105,1,92,2,FAILURE,no,
25,TECHNICIAN,single,secondary,no,4859,no,no,cellular,12,jan,227,1,-1,0,UNKNOWN,yes,
28,services,single,SECONDARY,no,168,no,on,cellular,12,jan,387,1,194,1,OTHER,yes,
25,BLU-ECOLLAR,single,SECONDARY,no,2007,no,no,CELLULAR,12,jan,265,2,-1,0,UNKNOWN,yes,
47,ADMIN.,single,secondary,on,3696,no,no,cellular,12,jan,758,4,-1,0,unknown,yes,
30,technician,married,tertiary,no,2166,no,no,cellulra,12,jan,316,2,-1,0,uknnown,yes,
28,self-employed,single,tertiary,no,4579,no,no,cellular,12,jan,409,2,-1,0,UNKNOWN,yes,
29,blue-collar,single,secondary,no,180,no,no,CELLULAR,12,ajn,350,2,-1,0,unknown,no,
49,management,mraried,TERTIARY,no,1093,yes,yes,CELLULAR,12,jan,243,2,91,2,success,yes,
21,sutdent,single,SECONDARY,no,2488,no,no,TELEPHONE,12,jan,661,2,92,1,SUCCESS,yes,
87,RETIRED,amrried,primary,no,2190,no,on,telephone,12,jan,512,2,-1,0,UNKNOWN,yes,
34,BLUE-COLLAR,marride,PRIMARY,no,6718,no,no,CELLULAR,13,jan,278,4,97,1,other,no,
22,student,single,SECONDARY,no,254,no,no,cellular,13,jan,143,2,-1,0,unknown,yes,
32,MANAGEMENT,single,TERTIARY,no,1962,no,no,cellular,13,jan,130,1,-1,0,unknown,no,
28,SELF-EMPLYOED,single,tertiary,no,1579,on,no,cellular,13,jna,163,1,91,3,faliure,yes,
64,retired,married,TERTIARY,no,2139,no,no,CELLULAR,13,jan,230,1,91,2,FAILURE,no,
31,TECHNICIAN,signle,SECONDARY,no,253,no,no,cellular,13,ajn,262,1,-1,0,unknown,no,
62,RETIRED,married,tertiary,on,4692,yes,no,cellular,13,jan,113,1,90,1,FAILURE,no,
31,UNEMPLOYED,marired,TERTIARY,no,330,no,no,CELLULAR,13,jan,260,1,194,2,SUCCESS,yes,
60,RETIRED,married,secondary,on,938,no,no,CELLULAR,13,jan,380,3,-1,0,UNKNOWN,yes,
41,TEHCNICIAN,singel,UKNNOWN,no,5372,yes,no,cellular,13,jan,248,3,-1,0,unkonwn,yes,
21,student,single,secondary,no,71,no,no,ecllular,13,jan,169,2,-1,0,UNKNOWN,yes,
24,STUDENT,snigle,secondary,no,3176,no,no,CELLULAR,13,jan,108,2,-1,0,unknown,yes,
40,MANAGEMENT,married,tertiary,no,5142,no,no,CELLULAR,13,jan,147,2,224,1,FAILURE,no,
54,MANAGEMENT,divocred,TERTIARY,on,496,on,no,CELLULAR,13,jan,452,3,-1,0,UNKNOWN,yes,
80,retired,married,PRIMARY,no,1468,on,on,cellular,13,jan,330,3,-1,0,UNNKOWN,yes,
27,tehcnician,single,tertiary,no,434,yes,no,unknown,13,jan,127,1,-1,0,unknown,no,
28,unemployed,married,secondary,no,687,no,no,cellular,13,jan,113,3,33,2,OTHER,no,
35,SERVICES,single,secondary,no,3816,no,no,cellular,13,jan,331,2,195,1,other,no,
29,SELF-EMPLOYDE,single,TERTIARY,no,270,yes,no,cellular,14,jan,110,7,252,4,FAILURE,no,
35,TECHNICIAN,single,tertiary,no,0,no,no,cellular,14,jan,187,7,-1,0,UNNKOWN,yes,
70,RETIRED,divorced,primary,no,482,no,no,TELEPHONE,14,jan,372,1,196,2,success,yes,
62,BLUE-COLLAR,married,secondary,no,180,no,no,cellular,14,jan,183,1,90,4,OTHER,yes,
59,technician,married,PRIMARY,no,4198,no,no,cellular,14,jan,309,1,91,10,success,yes,
51,ADMIN.,married,SECONDRAY,no,423,yes,yes,cellular,14,jna,236,1,90,1,FAILURE,no,
50,MANAGEMENT,married,tertiary,no,78,yes,no,CELLULAR,14,jan,218,3,161,9,other,no,
48,unemployed,married,secondary,no,817,on,on,cellular,14,jan,517,1,282,4,SUCCESS,yes,
81,retired,divorced,TERTIARY,no,0,no,no,cellular,14,jan,357,1,-1,0,unknown,no,
48,services,married,secondary,no,517,no,no,cellular,14,jan,273,1,-1,0,UNKNOWN,no,
45,ADMIN.,married,secondary,no,5021,no,no,cellular,14,jan,233,1,-1,0,UNKNOWN,yes,
32,ADMIN.,married,SECONDARY,no,51,yes,yes,cellular,14,jna,203,1,87,2,OTEHR,yes,
49,TECHNICIAN,married,primary,no,1569,no,no,CELLUALR,14,jan,470,1,196,1,OTHER,no,
36,ADMI.N,divroced,SECONDARY,no,592,on,on,cellular,14,jan,96,7,93,7,success,no,
36,DAMIN.,married,unknown,no,991,no,no,cellular,14,jan,589,2,-1,0,UNKNOWN,yes,
33,SERVICES,sinlge,SECONDARY,no,133,no,no,CELLULAR,14,jan,305,2,274,1,SUCCESS,yes,
32,TECHNICIAN,single,TERTIARY,no,471,no,no,CELLULAR,14,jan,67,1,-1,0,unknown,no,
64,HOUSEMAID,married,primary,no,768,no,no,CELLULAR,14,jan,371,1,-1,0,unknown,yes,
37,self-employed,married,tertiary,no,11387,no,no,cellular,14,ajn,153,1,225,2,other,no,
30,MANAGEEMNT,single,TERTAIRY,no,536,no,no,cellular,14,jan,362,2,91,2,success,yes,
59,SERVICES,single,SECONDARY,no,739,no,no,cellulra,14,jan,408,1,-1,0,unknown,yes,
50,admin.,married,secondary,no,2955,on,no,cellulra,14,jna,166,1,-1,0,unknown,no,
32,ADMIN.,married,sceondary,no,366,on,no,CELLULAR,14,jan,366,2,-1,0,UNKNOWN,yes,
60,retired,idvorced,TERTIARY,no,979,yes,no,cellular,15,jan,295,3,347,1,failure,yes,
39,management,married,TERTIARY,no,2939,no,no,cellular,15,jan,348,2,-1,0,UNKNONW,yes,
68,RETIRED,married,PRIMARY,no,0,no,no,TELEPHONE,15,jan,814,1,-1,0,unknown,no,
37,management,married,TERTIARY,no,0,no,no,celullar,15,jan,426,2,196,1,OTHER,yes,
65,RETIRED,married,PRIMARY,no,2173,no,no,CELLULAR,15,jan,543,4,276,1,failure,no,
38,services,married,SECONDARY,no,282,no,no,cellular,15,jan,360,3,-1,0,UNKNOWN,no,
37,ADMI.N,single,SECONDARY,on,4803,no,no,CELLULAR,15,jan,396,2,-1,0,UNKNOWN,yes,
55,amnagement,married,etrtiary,no,7803,no,no,CELLULAR,15,jan,441,1,-1,0,UNKNOWN,yes,
66,retired,married,secondayr,no,154,no,no,telephone,15,jan,66,2,-1,0,UNKNOWN,no,
26,ADMIN.,single,secondary,no,1099,no,no,CELLULAR,15,jan,99,2,225,13,OTHER,no,
40,technician,single,tertiary,no,226,no,on,cellular,15,jan,176,2,-1,0,UNKNOWN,no,
30,managemetn,single,TERTIARY,no,720,no,no,cellular,15,jan,1265,4,210,4,other,yes,
35,BLUE-COLLAR,sinlge,TERTIARY,no,1830,no,no,clelular,15,jan,78,4,93,2,FAILURE,no,
85,RETIRED,married,primary,no,1255,no,no,CELLULAR,15,jna,233,3,-1,0,unkonwn,yes,
28,MANAGEMENT,married,TERTIARY,on,893,no,no,CELLLUAR,18,jan,204,2,94,2,SUCCESS,no,
57,MANAGEMENT,married,tertiary,no,1318,no,no,cellular,18,jan,91,2,94,3,SUCCESS,no,
79,RETIRED,married,primary,no,8556,no,no,telpehone,18,jan,326,2,272,2,SUCCESS,yes,
error,unknown,married,TERTIARY,on,327,no,on,TELEPHONE,18,ajn,124,4,-1,0,unknown,no,
20,STUDENT,single,unknown,no,167,no,no,cellular,18,jan,237,1,-1,0,UNKNOWN,no,
64,RETIRED,married,secondray,no,588,on,no,cellular,18,jan,366,1,91,2,failure,yes,
42,technician,married,secondary,no,994,yes,no,CELLULAR,18,jan,453,1,67,9,SUCCESS,yes,
27,student,single,SECONDARY,no,2245,no,no,CELLULAR,18,jan,163,1,-1,0,UNKNOWN,no,
47,BLUE-COLLAR,married,secondray,no,820,no,no,cellular,18,jan,262,1,91,1,SUCCESS,yes,
37,management,married,tertiary,no,539,no,on,cellular,18,jan,540,2,115,3,failure,no,
21,STUDENT,single,primary,no,423,no,no,telephone,18,ajn,287,5,285,5,success,yes,
63,HOUSEMAID,marreid,tertiary,no,1528,no,no,CELLULAR,18,jan,309,2,95,3,success,no,
66,RETIRED,married,sceondary,on,203,on,no,cellular,18,jan,353,1,195,1,success,yes,
28,AMNAGEMENT,single,tertiary,no,3053,no,no,telephone,18,jan,165,4,-1,0,unknown,no,
19,student,single,PRIMARY,no,103,no,no,cellular,18,jna,177,2,95,4,failure,no,
31,MANAGEMENT,married,TERTIARY,no,460,yes,no,unknown,22,jan,23,1,-1,0,unknown,no,
46,damin.,single,secondary,no,1693,yes,no,CELLULAR,25,jan,137,1,97,1,success,no,
42,admin.,married,SECONDARY,no,383,no,no,CELLULAR,25,jan,146,1,-1,0,unknown,no,
76,RETIRED,married,TERTIARY,no,2991,no,no,CELLULAR,25,jan,195,1,95,2,SUCCESS,no,
61,RETIRED,amrried,secondary,no,86,no,no,cellular,25,jan,639,1,94,1,success,yes,
62,RETIRED,married,secondary,no,243,no,no,cellular,25,jan,117,1,280,1,SUCCESS,no,
39,MANAGEMENT,married,TERTIARY,no,1802,on,no,cellular,25,ajn,129,2,97,2,FAILURE,no,
37,MANAGEMENT,single,TERTIARY,no,2163,no,no,CELLULAR,25,jan,114,1,234,1,failure,no,
74,retired,married,tertiary,no,2575,no,no,CELLULAR,25,jan,172,2,161,1,FAILURE,no,
32,MANAGEMENT,snigle,TERTIARY,no,307,no,no,cellular,25,jan,96,1,201,3,success,no,
50,management,married,TERTIARY,no,5969,no,on,cellular,25,jan,455,1,544,2,FAILURE,yes,
61,MANAGEMENT,married,TERTIARY,no,13546,no,no,cellular,25,jan,318,2,283,3,success,no,
27,ADMIN.,married,tertiary,no,2855,no,no,CELLULAR,25,jan,240,1,301,3,FAILURE,yes,
27,STUDENT,single,SECONDARY,no,2015,no,no,celullar,25,jna,87,1,245,1,OTHER,no,
30,technciian,single,secondary,no,323,on,no,cellular,25,jan,116,1,151,3,failure,no,
63,retired,married,secodnary,no,2716,no,no,cellular,25,jan,205,1,-1,0,UNKNOWN,no,
63,retired,married,secondary,no,474,no,no,cellular,25,jan,error,1,-1,0,unknonw,yes,
36,MANAGEMENT,married,tertiary,no,203,no,no,CELLULAR,25,jna,255,1,88,1,success,yes,
38,UNEMPLOYED,married,primary,no,7005,yes,no,cellular,25,jan,696,1,202,2,SUCCESS,yes,
27,ADMIN.,single,TERTIARY,no,689,no,no,cellular,26,jan,98,1,307,1,FAILURE,no,
30,STUDENT,single,secondary,on,3096,no,no,cellular,26,jan,123,1,-1,0,unknown,no,
92,RETIRED,married,unnkown,no,775,no,no,cellular,26,jna,164,4,96,3,success,yes,
33,ADMIN.,single,tertiary,no,0,no,no,cellular,26,jan,93,1,-1,0,nuknown,no,
40,admin.,amrried,tertiary,no,1108,on,no,CELLULAR,26,jan,228,1,92,5,failure,no,
77,RETIRED,married,secondary,no,4112,on,no,telephone,26,jan,1616,1,95,2,SUCCESS,yes,
74,ertired,married,secondary,no,935,no,no,CELLUALR,26,jan,100,1,104,1,other,no,
56,retired,married,SECODNARY,on,0,no,no,cellular,26,jan,413,2,-1,0,UNKNOWN,no,
68,RETIRED,single,TERTAIRY,no,2144,no,no,cellular,26,jan,708,1,96,3,SCUCESS,yes,
48,MANAGEMENT,married,tertiary,no,1167,yes,yes,CELLULAR,26,ajn,122,4,50,4,OTHER,no,
45,ADMIN.,married,secondary,no,2556,no,no,TELEPHONE,26,jan,196,2,-1,0,unknown,no,
30,ADMIN.,single,SECONDARY,no,255,no,no,CELLULAR,27,jan,143,1,-1,0,nuknown,yes,
81,RETIRED,married,PRIMARY,no,243,no,no,cellular,27,jan,340,1,92,1,SUCCESS,yes,
35,technician,married,SECONDARY,no,746,on,yes,CELLULAR,27,jan,240,1,-1,0,UNKNOWN,no,
42,UNKNOWN,single,UNKNOWN,no,942,no,no,cellular,27,jan,245,1,92,2,SUCCESS,yes,
28,TECHNICIAN,single,UNKNOWN,no,0,yes,no,cellular,27,ajn,183,1,92,2,success,no,
36,TECHNICIAN,married,tertiary,no,6,yes,no,cellular,27,jan,100,1,435,1,failure,no,
38,blue-collar,single,SECONDARY,no,0,no,no,cellular,27,jan,240,1,92,4,SUCCESS,no,
48,ADMIN.,divocred,secondary,no,1180,no,no,cellular,27,jan,142,1,238,3,other,yes,
52,services,marreid,SECONDARY,no,992,yse,no,CELLULAR,27,jan,342,1,92,2,SUCCESS,yes,
38,HOUSEMAID,divorced,SECONDARY,no,70,no,no,cellular,27,jan,164,4,92,4,success,yes,
55,management,married,uknnown,no,831,yes,yes,TELEPHOEN,27,jan,100,1,100,6,failure,no,
71,UNKNOWN,married,tertiary,no,353,no,no,cellular,27,jan,208,1,93,2,failure,no,
61,admin.,married,unnkown,no,4629,yes,no,cellular,27,jan,181,1,92,1,success,yes,
30,blue-collar,married,SECONDARY,no,319,no,no,CELLULAR,27,jan,210,2,-1,0,unknown,no,
20,STUDENT,single,unknown,no,829,no,no,cellular,27,ajn,196,3,202,2,SCUCESS,yes,
50,blue-collar,married,unknown,no,51,on,no,TELEPHONE,27,jan,199,3,-1,0,UNKNOWN,no,
70,RETIRED,married,secondary,no,2626,no,no,telephone,27,jan,175,3,147,2,SUCCESS,no,
69,retired,divorced,secondary,no,4572,no,no,CELLULAR,27,jan,185,2,92,3,SUCCESS,no,
54,admin.,married,SECONDARY,no,0,no,no,CELLULAR,27,jan,565,1,-1,0,unknown,yes,
39,admin.,married,secondary,no,0,no,no,cellular,27,jan,366,1,436,10,failure,yes,
44,TECHNICIAN,married,SECONDARY,no,2776,yes,on,cellular,27,jan,701,1,-1,0,unknown,yes,
26,admin.,single,SECONDARY,no,614,no,no,CELLULAR,27,jna,103,1,-1,0,unknown,no,
56,unemployed,divorced,PRIMARY,no,282,no,no,cellular,28,jan,156,2,-1,0,UNKNOWN,no,
73,retired,married,primary,no,279,no,no,CELLULAR,28,jan,399,3,-1,0,UNKNOWN,yes,
44,ADMIN.,married,SECONDARY,no,2403,yes,no,cellular,28,jan,180,2,-1,0,unknown,no,
61,retired,married,SECONDARY,no,89,no,no,cellular,28,jan,477,2,92,3,failure,no,
66,retired,married,ETRTIARY,no,908,no,no,cellular,28,jan,156,2,-1,0,unkonwn,no,
36,STUDENT,single,TERTIRAY,no,129,no,on,cellular,28,jan,918,1,93,1,success,yes,
33,MANAGEMENT,single,tertiayr,no,373,no,yes,CELLULAR,28,jan,169,3,93,1,AFILURE,no,
76,RETIRED,married,UNKNOWN,no,8919,no,no,CELLULAR,28,jan,231,1,-1,0,unknown,no,
48,management,married,TERTIARY,no,157,no,no,cellular,28,jan,417,4,-1,0,UNKNOWN,yes,
52,services,married,secondary,no,659,no,no,CELLULAR,28,jan,390,4,93,1,SUCCESS,yes,
66,retired,married,PRIMARY,no,747,on,no,telephone,28,jan,203,3,93,1,FAILURE,no,
38,technician,single,tertiary,on,6889,yse,no,cellular,28,jna,194,1,286,3,FAILURE,no,
32,ADMIN.,single,TERTIARY,no,291,no,no,TELEPHONE,28,jan,223,6,275,5,other,no,
48,management,married,TERTIARY,no,3494,no,on,CELLULAR,28,jan,145,3,97,1,other,no,
30,BLUE-COLLAR,married,SECONDARY,no,2493,no,no,CELLULAR,28,jan,293,2,-1,0,UNKNOWN,yes,
39,admin.,married,TERTIARY,no,1022,yes,yes,CELLULAR,28,jan,123,2,-1,0,unknown,no,
36,amnagement,married,tertiary,no,3949,no,no,CELLLUAR,28,jan,130,2,-1,0,unknown,yes,
49,technician,divorced,UNKNOWN,no,387,no,no,CELLULAR,28,jan,325,1,-1,0,UNKNOWN,yes,
29,management,single,tertiary,no,187,yes,no,cellular,28,jan,154,2,555,2,failure,no,
35,technician,marride,SECONDARY,no,481,yse,yes,telephone,28,jan,141,4,164,1,OTHER,no,
42,MANAGEMENT,single,TERTIARY,no,7560,on,no,CELLULAR,28,jan,132,1,-1,0,UNKNOWN,yes,
80,RETIRED,married,PRIMARY,no,997,no,on,cellular,28,jna,151,1,91,3,SUCCESS,yes,
68,RETIRED,single,PRIMARY,no,363,on,no,cellular,28,jan,193,1,-1,0,UNKNONW,no,
31,housemaid,single,TERTIARY,no,2017,yes,no,cellular,28,jan,167,1,286,5,failure,no,
33,TECHNICIAN,married,tertiray,no,1699,no,no,cellular,28,jan,202,1,83,3,success,yes,
56,TECHNICIAN,married,TERTIARY,on,1181,no,no,cellular,28,jan,186,1,433,1,failure,yes,
64,management,married,tertiary,no,3951,no,on,CELLULAR,28,jan,134,1,91,1,success,yes,
54,ADMIN.,married,secondary,no,0,no,no,cellular,28,jan,161,1,98,2,failure,yes,
27,UNKNOWN,single,TERTIARY,no,6421,no,on,telephone,28,jan,147,4,-1,0,unknown,no,
52,TECHNICIAN,marreid,tertiary,no,2557,no,no,cellular,28,jan,134,5,204,2,SUCCESS,yes,
63,TECHNICIAN,married,SECONDARY,no,896,yes,no,CELLULAR,28,jan,115,3,91,4,other,no,
34,ADMIN.,married,TERTIARY,no,0,no,no,cellular,28,jan,155,2,-1,0,UNKNOWN,yes,
50,MANAGEMENT,married,TERTIARY,no,2366,on,no,cellular,28,jan,816,2,149,1,other,yes,
66,retired,married,TERTIARY,no,1948,on,no,CELLULAR,28,jan,216,1,91,4,success,yes,
36,MANAGEMENT,married,TERTIARY,no,2283,no,no,CELLULAR,28,jan,213,2,-1,0,UNKNOWN,no,
31,self-employed,single,tertiary,no,283,no,no,CELLULAR,28,jan,98,2,241,1,FAILURE,no,
52,blue-collar,married,primary,no,306,no,no,CELLULAR,28,jan,223,1,-1,0,UNKNOWN,yes,
82,housemiad,divorecd,primary,no,1381,no,no,CELLULAR,28,jan,86,3,93,1,FAILURE,no,
62,TECHNICIAN,married,unknown,no,4727,yes,no,TELEPHONE,28,jan,80,4,90,4,other,no,
60,admin.,married,SECONDARY,on,438,yes,no,TELEPHONE,28,jan,176,2,-1,0,unknown,no,
62,ENTREPRENEUR,married,SECONDARY,no,3904,on,no,TELEPHONE,29,jan,403,2,-1,0,UNKNOWN,yes,
60,RETIRED,married,SEOCNDARY,no,18967,yes,on,CELLULAR,29,jan,177,2,-1,0,unknown,yes,
43,self-employed,married,TERTIARY,no,2501,no,no,cellular,29,jan,153,4,-1,0,unknown,no,
46,ADMIN.,married,SECONDARY,no,179,yes,no,cellular,29,jan,194,4,436,1,TOHER,no,
28,ADMIN.,single,secondary,no,261,yes,yes,CELLULAR,29,jan,254,3,142,6,SUCCESS,yes,
26,TECHNICIAN,snigle,secondary,no,2002,no,no,cellular,29,ajn,146,1,-1,0,unknown,yes,
56,retired,divorced,PRIAMRY,no,694,no,no,cellular,29,jan,144,1,102,1,OTHER,yes,
34,MANAGEMENT,married,tertiary,on,5878,no,no,cellular,29,ajn,159,7,98,3,SUCCESS,no,
36,TECHNICIAN,married,tertiary,no,202,no,no,CELLULAR,29,jan,313,1,120,3,FAILURE,yes,
26,ADMIN.,single,secondray,no,338,no,no,CELLULAR,29,jan,245,1,92,3,SUCCESS,no,
54,ADMIN.,single,secondary,no,1958,no,no,telephone,29,jan,179,1,206,6,FAILURE,no,
32,MANAGEMENT,divorecd,TERITARY,no,530,yes,no,CELLULAR,29,jan,131,1,127,3,failure,no,
60,blue-collar,married,primary,no,5,no,no,CELLULAR,29,jan,533,1,92,1,SUCCESS,yes,
26,TECHNICIAN,single,TERTIARY,no,1972,yes,no,cellular,29,jan,221,2,-1,0,unknown,no,
48,MANAGEMENT,married,TERTIARY,no,866,no,no,cellular,29,jan,146,2,-1,0,unknown,no,
42,MANAGEMENT,single,tertiary,no,706,no,no,CELLULAR,29,jan,132,2,-1,0,UNKNOWN,no,
35,unemployed,single,TERTIARY,no,154,no,no,cellular,29,jan,105,2,-1,0,unknown,no,
26,management,single,tertiray,no,592,no,no,TELEPHONE,29,jna,145,2,164,1,OTHER,no,
51,management,married,unknown,no,1708,no,no,telephone,29,jan,92,3,-1,0,unknown,no,
45,management,single,TERTIARY,no,4831,no,no,cellular,29,jan,479,11,-1,0,UNKNOWN,yes,
20,student,single,PRIMARY,no,0,no,no,CELLLUAR,1,feb,143,5,91,8,failure,no,
29,technician,married,SECONDARY,no,1599,yse,no,CELLULAR,1,feb,200,2,96,3,failure,no,
60,management,married,unknown,no,264,no,no,telephone,1,feb,265,1,-1,0,UNKNOWN,yes,
33,ENTREPRENEUR,single,secondary,no,278,no,no,cellular,1,feb,563,5,-1,0,UNKNOWN,yes,
40,management,snigle,tertiary,no,257,on,no,CELLULAR,1,feb,147,1,209,1,failure,no,
40,BLUE-COLLAR,married,secondary,no,275,yes,no,cellular,1,feb,196,2,-1,0,UNKNOWN,no,
72,RETIRED,single,tertiary,no,1285,no,no,telephone,1,fbe,280,2,91,7,failure,no,
77,retired,married,TERTIARY,no,7802,no,no,TELEPHONE,1,fbe,483,2,-1,0,unknown,yes,
36,admin.,single,TERTIARY,on,980,on,no,cellular,1,feb,343,2,95,2,failure,no,
65,retired,married,TERTIARY,no,1973,no,no,TELEPHONE,2,feb,121,1,287,3,SUCCESS,no,
60,management,married,teritary,on,3401,no,no,cellular,2,feb,121,1,95,2,SUCCESS,no,
37,UNEMPLOYED,single,TERTIARY,no,953,eys,no,cellular,2,feb,102,1,155,5,failure,no,
67,MANAGEMENT,married,secondary,no,1287,no,no,cellular,2,efb,511,1,-1,0,UNKNOWN,no,
33,maangement,married,tertiary,no,62,yes,no,CELLULAR,2,feb,102,1,264,1,failure,no,
65,retired,married,secondary,no,23421,on,no,cellular,2,feb,432,1,-1,0,UNKNOWN,no,
66,retired,married,primray,no,3629,no,no,cellular,2,feb,474,,172,2,other,yes,
45,managmeent,married,tertiary,no,547,no,no,cellular,2,feb,577,1,-1,0,unknown,yes,
30,student,sinlge,UNKNOWN,no,4468,no,no,cellular,2,feb,204,1,-1,0,UNKNOWN,yes,
33,UNEMPLOYED,single,tertiary,no,685,yes,no,cellular,2,feb,105,1,96,2,FAILURE,no,
29,admin.,single,TERTIARY,no,514,no,no,CELLULAR,2,feb,270,1,-1,0,unknown,no,
31,admin.,single,secondary,no,523,no,yes,cellulra,2,efb,323,1,109,5,FAILURE,no,
65,retired,married,primary,no,493,on,no,cellular,2,feb,348,1,109,2,FAILURE,no,
56,SERVICES,marreid,SECNODARY,no,1989,no,no,cellular,3,feb,336,2,281,2,FAILURE,yes,
76,RETRIED,married,secondary,no,852,no,no,TELEPHONE,3,feb,283,2,-1,0,UNKNOWN,no,
53,admin.,single,secondary,on,2398,yes,no,cellular,3,feb,108,1,92,1,SUCCESS,no,
64,HOUSEMAID,married,UNKNOWN,no,2645,no,no,TELEPHONE,3,feb,219,2,-1,0,uknnown,yes,
30,etchnician,single,ETRTIARY,on,4060,on,no,CELLULAR,3,feb,179,1,93,1,other,yes,
42,ADMIN.,married,secondary,no,100,yes,no,cellular,3,feb,126,1,-1,0,UNKNOWN,no,
33,TECHNICIAN,married,SECNODARY,no,303,yes,no,ECLLULAR,3,feb,355,1,301,5,SUCCESS,yes,
34,admni.,divorced,secondary,on,661,yes,on,cellular,3,feb,122,1,96,9,other,no,
72,retired,married,primary,no,2600,on,no,cellular,3,feb,443,2,82,3,SUCCESS,yes,
44,TECHNICIAN,married,TERTIARY,no,1818,yes,yes,cellular,3,feb,508,1,92,4,FAILURE,yes,
37,admin.,single,SECNODARY,no,728,no,no,cellular,3,feb,129,1,174,2,OTHER,yes,
31,unemployed,sinlge,TERTIARY,no,302,no,no,cellualr,3,feb,349,1,357,3,success,yes,
44,technician,single,TERTIARY,no,678,no,no,CELLULAR,3,feb,111,1,124,2,otehr,no,
52,blue-collar,mraried,SECONDARY,no,955,no,yes,CELLUALR,3,feb,153,1,48,3,scucess,yes,
35,technician,single,secondary,no,230,no,no,cellular,3,feb,288,1,-1,0,unknown,no,
34,TECHNICIAN,married,SECONDARY,no,0,yes,no,cellular,3,feb,146,1,91,2,OTHER,no,
37,TECHNICIAN,single,SECONDARY,no,265,yes,yes,CELLULAR,3,feb,140,1,366,2,failure,yes,
35,ADMIN.,amrried,TERTIARY,no,221,yes,yes,CELLULAR,3,feb,142,2,-1,0,UNKNOWN,no,
34,management,married,TERTIARY,no,123,no,no,CELLULAR,3,fbe,301,3,-1,0,unknwon,yes,
